age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
0.589041096,private,13,Divorced,Craft-repair,Not-in-family,White,Female,0.418367347,United-States,lessthan50k
0.054794521,private,9,Never-married,Handlers-Movers,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.547945205,private,14,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,morethan50k
0.328767123,private,8,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.602040816,United-States,morethan50k
0.452054795,private,10,Divorced,Other-Service,Not-in-family,White,Male,0.448979592,United-States,lessthan50k
0.246575342,private,13,Never-married,Exec-Managerial,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.452054795,private,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,Ecuador,lessthan50k
0.260273973,private,13,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.448979592,United-States,lessthan50k
0.191780822,private,9,Divorced,Prof-Speciality,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.164383562,localgov,13,Never-married,Protective-serv,Not-in-family,White,Male,0.56122449,United-States,lessthan50k
0.246575342,private,10,Never-married,Sales,Own-child,White,Male,0.448979592,United-States,lessthan50k
0.136986301,private,13,Never-married,Tech Support,Unmarried,Black,Female,0.397959184,United-States,lessthan50k
0.657534247,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.153061224,United-States,lessthan50k
0.273972603,private,13,Divorced,Sales,Not-in-family,White,Female,0.602040816,United-States,lessthan50k
0.095890411,private,9,Never-married,Craft-repair,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.287671233,private,9,Divorced,Sales,Not-in-family,White,Male,0.806122449,United-States,lessthan50k
0.424657534,private,13,Married-civ-spouse,Admin-clerical,Husband,White,Male,0.397959184,United-States,morethan50k
0.054794521,private,10,Never-married,Other-Service,Not-in-family,Asian-Pac-Islander,Female,0.244897959,United-States,lessthan50k
0.191780822,private,9,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.448979592,United-States,morethan50k
0.520547945,private,9,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,morethan50k
0.095890411,private,10,Married-civ-spouse,Admin-clerical,Wife,Asian-Pac-Islander,Female,0.397959184,Laos,lessthan50k
0.356164384,private,9,Divorced,Admin-clerical,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.123287671,private,12,Never-married,Tech Support,Not-in-family,White,Male,0.448979592,United-States,lessthan50k
0.397260274,private,12,Never-married,Prof-Speciality,Not-in-family,White,Female,0.326530612,United-States,lessthan50k
0.246575342,private,12,Married-civ-spouse,Admin-clerical,Husband,White,Male,0.397959184,United-States,lessthan50k
0.328767123,selfempinc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.540816327,United-States,morethan50k
0.123287671,private,13,Never-married,Sales,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.232876712,private,14,Married-civ-spouse,Exec-Managerial,Husband,Asian-Pac-Islander,Male,0.346938776,Taiwan,lessthan50k
0.260273973,private,13,Divorced,Prof-Speciality,Not-in-family,Black,Female,0.397959184,United-States,morethan50k
0.068493151,private,10,Never-married,Sales,Own-child,White,Male,0.142857143,United-States,lessthan50k
0.095890411,private,10,Never-married,Machine-op-inspect,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.821917808,selfempnotinc,10,Married-civ-spouse,Sales,Husband,White,Male,0.397959184,United-States,lessthan50k
0.068493151,private,2,Married-civ-spouse,Machine-op-inspect,Other-relative,White,Female,0.397959184,Mexico,lessthan50k
0.164383562,private,10,Never-married,Tech Support,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.616438356,private,9,Widowed,Other-Service,Not-in-family,White,Female,0.234693878,United-States,lessthan50k
0.301369863,selfempnotinc,9,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,United-States,lessthan50k
0.356164384,private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.5,United-States,lessthan50k
0.246575342,private,9,Divorced,Transport-Moving,Not-in-family,White,Male,0.448979592,United-States,lessthan50k
0.164383562,private,6,Never-married,Exec-Managerial,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.808219178,selfempnotinc,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0.091836735,United-States,lessthan50k
0.630136986,selfempnotinc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.448979592,United-States,lessthan50k
0.356164384,private,10,Married-civ-spouse,Prof-Speciality,Wife,White,Female,0.5,United-States,morethan50k
0.561643836,selfempnotinc,9,Married-civ-spouse,Handlers-Movers,Husband,White,Male,0.397959184,United-States,lessthan50k
0.246575342,private,9,Never-married,Transport-Moving,Not-in-family,White,Male,0.551020408,United-States,lessthan50k
0.328767123,private,10,Never-married,Craft-repair,Not-in-family,Black,Male,0.448979592,United-States,lessthan50k
0.123287671,private,13,Never-married,Admin-clerical,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.410958904,private,11,Never-married,Other-Service,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.246575342,localgov,5,Married-civ-spouse,Admin-clerical,Husband,White,Male,0.397959184,United-States,lessthan50k
0.493150685,private,9,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.397959184,United-States,lessthan50k
0,private,2,Never-married,Other-Service,Other-relative,White,Male,0.479591837,Mexico,lessthan50k
0.178082192,private,9,Never-married,Craft-repair,Other-relative,White,Male,0.397959184,United-States,lessthan50k
0.438356164,private,14,Never-married,Prof-Speciality,Not-in-family,White,Male,0.602040816,United-States,lessthan50k
0.02739726,private,9,Never-married,Craft-repair,Unmarried,Black,Male,0.295918367,Haiti,lessthan50k
0.383561644,private,9,Married-civ-spouse,Other-Service,Husband,Black,Male,0.397959184,United-States,lessthan50k
0.123287671,private,12,Never-married,Sales,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.287671233,private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,morethan50k
0.246575342,stategov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,morethan50k
0.246575342,private,9,Never-married,Farming-fishing,Not-in-family,White,Male,0.193877551,United-States,lessthan50k
0.068493151,stategov,10,Never-married,Protective-serv,Own-child,Black,Female,0.397959184,United-States,lessthan50k
0.356164384,selfempnotinc,13,Never-married,Sales,Not-in-family,White,Male,0.418367347,United-States,lessthan50k
0.534246575,private,12,Married-spouse-absent,Other-Service,Not-in-family,White,Male,0.244897959,Iran,lessthan50k
0.191780822,private,13,Never-married,Prof-Speciality,Own-child,White,Male,0.244897959,United-States,lessthan50k
0.219178082,private,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,United-States,morethan50k
0.123287671,private,9,Married-civ-spouse,Other-Service,Husband,White,Male,0.397959184,United-States,lessthan50k
0.219178082,private,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,United-States,morethan50k
0.397260274,localgov,6,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.295918367,United-States,lessthan50k
0.287671233,federalgov,9,Married-civ-spouse,Admin-clerical,Husband,White,Male,0.397959184,United-States,lessthan50k
0.657534247,private,6,Widowed,Other-Service,Unmarried,Other,Male,0.397959184,United-States,lessthan50k
0.315068493,private,11,Married-civ-spouse,Tech Support,Husband,White,Male,0.397959184,United-States,morethan50k
0.342465753,private,9,Married-civ-spouse,Admin-clerical,Wife,White,Female,0.346938776,United-States,lessthan50k
0.123287671,selfempnotinc,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,Portugal,lessthan50k
0.260273973,private,5,Married-civ-spouse,Other-Service,Wife,White,Female,0.234693878,United-States,lessthan50k
0.246575342,private,14,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.397959184,United-States,morethan50k
0.356164384,private,13,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.448979592,United-States,lessthan50k
0.356164384,private,13,Divorced,Exec-Managerial,Not-in-family,White,Male,0.448979592,United-States,morethan50k
0.068493151,private,9,Married-spouse-absent,Sales,Not-in-family,White,Male,0.551020408,United-States,lessthan50k
0.150684932,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.534246575,selfempnotinc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.448979592,United-States,lessthan50k
0.068493151,private,12,Never-married,Sales,Not-in-family,White,Female,0.142857143,United-States,lessthan50k
0.547945205,private,13,Divorced,Exec-Managerial,Not-in-family,White,Female,0.448979592,United-States,morethan50k
0.301369863,private,9,Divorced,Sales,Unmarried,White,Female,0.397959184,United-States,lessthan50k
0.123287671,federalgov,10,Never-married,Admin-clerical,Unmarried,White,Female,0.142857143,United-States,lessthan50k
0,private,6,Never-married,Other-Service,Own-child,White,Male,0.091836735,United-States,lessthan50k
0.315068493,stategov,11,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.37755102,United-States,morethan50k
0.383561644,private,9,Married-civ-spouse,Machine-op-inspect,Husband,Black,Male,0.397959184,United-States,lessthan50k
0.369863014,private,9,Never-married,Craft-repair,Not-in-family,Black,Male,0.397959184,United-States,lessthan50k
0.04109589,localgov,10,Never-married,Admin-clerical,Own-child,White,Female,0.091836735,United-States,lessthan50k
0.219178082,private,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0.397959184,United-States,lessthan50k
0.082191781,private,10,Never-married,Sales,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.397260274,private,14,Divorced,Exec-Managerial,Not-in-family,White,Male,0.295918367,United-States,lessthan50k
0.246575342,private,9,Married-civ-spouse,Sales,Husband,White,Male,0.5,United-States,lessthan50k
0.506849315,private,9,Divorced,Transport-Moving,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.246575342,private,2,Divorced,Craft-repair,Not-in-family,White,Female,0.448979592,United-States,lessthan50k
0.109589041,private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.397260274,private,10,Divorced,Sales,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.260273973,localgov,10,Married-civ-spouse,Transport-Moving,Wife,White,Female,0.397959184,United-States,lessthan50k
0.246575342,private,9,Never-married,Other-Service,Not-in-family,White,Female,0.244897959,United-States,lessthan50k
0.246575342,private,9,Separated,Machine-op-inspect,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.369863014,private,10,Married-civ-spouse,Admin-clerical,Wife,White,Female,0.051020408,United-States,morethan50k
0.02739726,private,10,Never-married,Admin-clerical,Own-child,White,Female,0.153061224,United-States,lessthan50k
0.02739726,private,9,Never-married,Other-Service,Other-relative,White,Female,0.397959184,United-States,lessthan50k
0.246575342,private,9,Married-civ-spouse,Other-Service,Wife,White,Female,0.397959184,United-States,morethan50k
0.136986301,private,13,Never-married,Craft-repair,Not-in-family,White,Male,0.5,United-States,lessthan50k
0.397260274,selfempnotinc,12,Separated,Craft-repair,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.232876712,private,9,Never-married,Other-Service,Not-in-family,White,Female,0.346938776,United-States,lessthan50k
0.246575342,private,10,Married-civ-spouse,Tech Support,Husband,White,Male,0.397959184,United-States,lessthan50k
0.246575342,private,10,Divorced,Handlers-Movers,Unmarried,White,Female,0.397959184,United-States,lessthan50k
0.246575342,private,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.551020408,United-States,morethan50k
0.479452055,private,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.5,United-States,morethan50k
0.04109589,private,10,Never-married,Handlers-Movers,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.150684932,private,10,Never-married,Other-Service,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.246575342,stategov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0.397959184,United-States,morethan50k
0.232876712,private,11,Divorced,Tech Support,Not-in-family,White,Female,0.642857143,United-States,lessthan50k
0.150684932,private,3,Married-civ-spouse,Handlers-Movers,Husband,Other,Male,0.397959184,Puerto-Rico,lessthan50k
0.328767123,private,14,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.653061224,United-States,morethan50k
0.150684932,private,9,Married-civ-spouse,Admin-clerical,Husband,White,Male,0.397959184,United-States,lessthan50k
0.397260274,selfempnotinc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.244897959,United-States,lessthan50k
0.205479452,private,10,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.5,United-States,lessthan50k
0.328767123,localgov,10,Divorced,Other-Service,Not-in-family,Black,Female,0.234693878,United-States,lessthan50k
0.095890411,private,9,Never-married,Handlers-Movers,Unmarried,Black,Female,0.397959184,United-States,lessthan50k
0.219178082,private,10,Divorced,Exec-Managerial,Unmarried,White,Female,0.397959184,United-States,lessthan50k
0.397260274,private,15,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.602040816,United-States,morethan50k
0.191780822,stategov,10,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.397959184,United-States,lessthan50k
0.246575342,private,7,Divorced,Craft-repair,Not-in-family,White,Male,0.5,United-States,morethan50k
0.479452055,private,1,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.397959184,Mexico,lessthan50k
0.178082192,private,6,Never-married,Other-Service,Own-child,White,Female,0.183673469,United-States,lessthan50k
0.232876712,localgov,6,Separated,Machine-op-inspect,Not-in-family,Black,Male,0.397959184,United-States,lessthan50k
0.246575342,stategov,9,Divorced,Transport-Moving,Unmarried,White,Female,0.397959184,United-States,lessthan50k
0.04109589,private,10,Married-civ-spouse,Sales,Husband,White,Male,0.295918367,United-States,lessthan50k
0,private,6,Never-married,Handlers-Movers,Own-child,White,Male,0.173469388,United-States,lessthan50k
0.246575342,stategov,13,Married-civ-spouse,Exec-Managerial,Wife,White,Female,0.397959184,United-States,morethan50k
0.164383562,private,9,Divorced,Farming-fishing,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.219178082,private,5,Never-married,Craft-repair,Unmarried,White,Female,0.346938776,United-States,lessthan50k
0.109589041,private,9,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.602040816,United-States,lessthan50k
0.260273973,federalgov,14,Never-married,Prof-Speciality,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.082191781,private,9,Never-married,Handlers-Movers,Not-in-family,White,Male,0.724489796,Dominican-Republic,lessthan50k
0.630136986,selfempinc,9,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,United-States,morethan50k
0.410958904,localgov,14,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.397959184,United-States,lessthan50k
0.246575342,selfempnotinc,13,Married-spouse-absent,Prof-Speciality,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.178082192,private,12,Married-civ-spouse,Other-Service,Wife,White,Female,0.244897959,United-States,morethan50k
0.136986301,private,10,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0.397959184,Philippines,lessthan50k
